onset	duration	trial_type	value	sample
12.729	0.0	Causality/VV	16	12729
15.928	0.0	Causality/AV	15	15928
19.129	0.0	Causality/DC	12	19129
22.168	0.0	Causality/DD	11	22168
25.178	0.0	Causality/CC	13	25178
27.958	0.0	Causality/AV	15	27958
31.518	0.0	Causality/CC	13	31518
34.967	0.0	Causality/DD	11	34967
38.198	0.0	Causality/CC	13	38198
41.367	0.0	Causality/AV	15	41367
44.587	0.0	Causality/CC	13	44587
47.397	0.0	Causality/CC	13	47397
50.717	0.0	Causality/AV	15	50717
53.997	0.0	Causality/AV	15	53997
56.707	0.0	Causality/DD	11	56707
59.568	0.0	Causality/AA	14	59568
62.837	0.0	Causality/AV	15	62837
65.667	0.0	Causality/AV	15	65667
68.698	0.0	Causality/DC	12	68698
71.757	0.0	Causality/DC	12	71757
75.348	0.0	Causality/AA	14	75348
78.608	0.0	Causality/VV	16	78608
81.786	0.0	Causality/DD	11	81786
84.787	0.0	Causality/DC	12	84787
88.117	0.0	Causality/VV	16	88117
91.436	0.0	Causality/CC	13	91436
94.376	0.0	Causality/AV	15	94376
97.427	0.0	Causality/AV	15	97427
100.626	0.0	Causality/DD	11	100626
103.417	0.0	Causality/VV	16	103417
106.356	0.0	Causality/CC	13	106356
109.306	0.0	Causality/DD	11	109306
112.387	0.0	Causality/VV	16	112387
115.505	0.0	Causality/CC	13	115505
118.386	0.0	Causality/CC	13	118386
121.487	0.0	Causality/VV	16	121487
124.397	0.0	Causality/VV	16	124397
127.356	0.0	Causality/DC	12	127356
130.545	0.0	Causality/DD	11	130545
133.506	0.0	Causality/DC	12	133506
136.226	0.0	Causality/AA	14	136226
139.216	0.0	Causality/VV	16	139216
142.246	0.0	Causality/AA	14	142246
145.285	0.0	Causality/CC	13	145285
148.365	0.0	Causality/AV	15	148365
154.855	0.0	Causality/DD	11	154855
157.076	0.0	Causality/DC	12	157076
159.925	0.0	Causality/DD	11	159925
162.835	0.0	Causality/AA	14	162835
166.066	0.0	Causality/VV	16	166066
168.874	0.0	Causality/AV	15	168874
171.814	0.0	Causality/AV	15	171814
174.874	0.0	Causality/DD	11	174874
177.945	0.0	Causality/VV	16	177945
181.765	0.0	Causality/AA	14	181765
185.244	0.0	Causality/AV	15	185244
188.463	0.0	Causality/DD	11	188463
191.264	0.0	Causality/CC	13	191264
194.373	0.0	Causality/DD	11	194373
197.305	0.0	Causality/AA	14	197305
200.384	0.0	Causality/AV	15	200384
203.525	0.0	Causality/DC	12	203525
207.134	0.0	Causality/DD	11	207134
210.014	0.0	Causality/CC	13	210014
213.314	0.0	Causality/AA	14	213314
217.583	0.0	Causality/AV	15	217583
220.624	0.0	Causality/DC	12	220624
223.713	0.0	Causality/CC	13	223713
226.764	0.0	Causality/AA	14	226764
229.763	0.0	Causality/CC	13	229763
232.763	0.0	Causality/CC	13	232763
235.534	0.0	Causality/DC	12	235534
238.173	0.0	Causality/AV	15	238173
241.202	0.0	Causality/DD	11	241202
244.003	0.0	Causality/AA	14	244003
246.894	0.0	Causality/VV	16	246894
249.783	0.0	Causality/VV	16	249783
252.884	0.0	Causality/AA	14	252884
256.193	0.0	Causality/DC	12	256193
259.203	0.0	Causality/DC	12	259203
262.042	0.0	Causality/AV	15	262042
265.403	0.0	Causality/VV	16	265403
268.563	0.0	Causality/DC	12	268563
271.303	0.0	Causality/DC	12	271303
274.222	0.0	Causality/AV	15	274222
277.382	0.0	Causality/DD	11	277382
280.492	0.0	Causality/DC	12	280492
283.812	0.0	Causality/DD	11	283812
287.331	0.0	Causality/AV	15	287331
290.542	0.0	Causality/DC	12	290542
293.832	0.0	Causality/AA	14	293832
297.211	0.0	Causality/AV	15	297211
300.263	0.0	Causality/DC	12	300263
303.332	0.0	Causality/AA	14	303332
305.992	0.0	Causality/DC	12	305992
308.932	0.0	Causality/AA	14	308932
311.962	0.0	Causality/AA	14	311962
315.012	0.0	Causality/VV	16	315012
318.111	0.0	Causality/DD	11	318111
321.281	0.0	Causality/AV	15	321281
324.361	0.0	Causality/DD	11	324361
331.801	0.0	Causality/CC	13	331801
334.682	0.0	Causality/VV	16	334682
337.71	0.0	Causality/DD	11	337710
340.85	0.0	Causality/CC	13	340850
344.071	0.0	Causality/VV	16	344071
347.031	0.0	Causality/AA	14	347031
352.981	0.0	Causality/DC	12	352981
356.101	0.0	Causality/VV	16	356101
359.05	0.0	Causality/DD	11	359050
362.12	0.0	Causality/AV	15	362120
365.59	0.0	Causality/CC	13	365590
369.24	0.0	Causality/AA	14	369240
373.471	0.0	Causality/AA	14	373471
376.949	0.0	Causality/CC	13	376949
380.36	0.0	Causality/DC	12	380360
386.592	0.0	Causality/DD	11	386592
389.58	0.0	Causality/VV	16	389580
392.57	0.0	Causality/VV	16	392570
396.33	0.0	Causality/DC	12	396330
400.759	0.0	Causality/DD	11	400759
404.219	0.0	Causality/AV	15	404219
408.8	0.0	Causality/AA	14	408800
412.039	0.0	Causality/DC	12	412039
415.158	0.0	Causality/CC	13	415158
418.449	0.0	Causality/AA	14	418449
421.528	0.0	Causality/CC	13	421528
424.899	0.0	Causality/VV	16	424899
428.059	0.0	Causality/AA	14	428059
430.989	0.0	Causality/DC	12	430989
434.078	0.0	Causality/DD	11	434078
436.789	0.0	Causality/VV	16	436789
439.608	0.0	Causality/AV	15	439608
442.719	0.0	Causality/AA	14	442719
445.928	0.0	Causality/DD	11	445928
449.088	0.0	Causality/CC	13	449088
451.819	0.0	Causality/DC	12	451819
454.569	0.0	Causality/AA	14	454569
457.818	0.0	Causality/AA	14	457818
460.598	0.0	Causality/AV	15	460598
463.629	0.0	Causality/DC	12	463629
469.568	0.0	Causality/VV	16	469568
472.298	0.0	Causality/DD	11	472298
475.228	0.0	Causality/AA	14	475228
478.777	0.0	Causality/CC	13	478777
