onset	duration	trial_type	value	sample
6.397	0.0	Causality/AA	14	6397
9.516	0.0	Causality/VV	16	9516
13.815	0.0	Causality/CC	13	13815
18.626	0.0	Causality/AA	14	18626
23.504	0.0	Causality/CC	13	23504
27.294	0.0	Causality/DD	11	27294
31.816	0.0	Causality/DC	12	31816
36.445	0.0	Causality/AV	15	36445
41.925	0.0	Causality/DC	12	41925
47.334	0.0	Causality/AV	15	47334
52.984	0.0	Causality/CC	13	52984
60.285	0.0	Causality/VV	16	60285
65.284	0.0	Causality/CC	13	65284
70.485	0.0	Causality/AA	14	70485
74.394	0.0	Causality/AV	15	74394
79.244	0.0	Causality/AA	14	79244
84.624	0.0	Causality/AA	14	84624
88.333	0.0	Causality/CC	13	88333
93.124	0.0	Causality/AA	14	93124
96.544	0.0	Causality/AA	14	96544
99.764	0.0	Causality/VV	16	99764
104.454	0.0	Causality/DC	12	104454
108.882	0.0	Causality/DD	11	108882
113.264	0.0	Causality/VV	16	113264
117.443	0.0	Causality/CC	13	117443
125.144	0.0	Causality/DC	12	125144
129.644	0.0	Causality/AA	14	129644
132.943	0.0	Causality/VV	16	132943
138.043	0.0	Causality/AA	14	138043
142.162	0.0	Causality/CC	13	142162
145.622	0.0	Causality/DD	11	145622
149.063	0.0	Causality/DC	12	149063
153.782	0.0	Causality/DD	11	153782
157.331	0.0	Causality/AV	15	157331
162.063	0.0	Causality/DC	12	162063
166.711	0.0	Causality/CC	13	166711
170.912	0.0	Causality/VV	16	170912
175.553	0.0	Causality/VV	16	175553
180.542	0.0	Causality/DC	12	180542
186.282	0.0	Causality/AA	14	186282
190.531	0.0	Causality/DD	11	190531
194.401	0.0	Causality/DD	11	194401
198.13	0.0	Causality/CC	13	198130
202.061	0.0	Causality/CC	13	202061
205.862	0.0	Causality/DC	12	205862
211.921	0.0	Causality/AA	14	211921
215.471	0.0	Causality/DD	11	215471
220.92	0.0	Causality/AV	15	220920
225.011	0.0	Causality/CC	13	225011
229.981	0.0	Causality/VV	16	229981
236.031	0.0	Causality/VV	16	236031
241.82	0.0	Causality/AV	15	241820
248.031	0.0	Causality/DC	12	248031
251.749	0.0	Causality/DD	11	251749
255.449	0.0	Causality/DD	11	255449
258.63	0.0	Causality/VV	16	258630
262.379	0.0	Causality/DD	11	262379
265.499	0.0	Causality/AV	15	265499
270.329	0.0	Causality/DD	11	270329
273.999	0.0	Causality/DD	11	273999
277.1	0.0	Causality/DC	12	277100
280.399	0.0	Causality/CC	13	280399
283.869	0.0	Causality/AV	15	283869
287.599	0.0	Causality/CC	13	287599
292.589	0.0	Causality/AV	15	292589
298.97	0.0	Causality/DC	12	298970
303.578	0.0	Causality/DD	11	303578
307.359	0.0	Causality/DC	12	307359
313.698	0.0	Causality/CC	13	313698
317.388	0.0	Causality/DD	11	317388
320.299	0.0	Causality/DC	12	320299
324.369	0.0	Causality/AA	14	324369
328.078	0.0	Causality/AV	15	328078
333.989	0.0	Causality/AA	14	333989
338.028	0.0	Causality/AV	15	338028
343.349	0.0	Causality/VV	16	343349
347.778	0.0	Causality/DC	12	347778
353.528	0.0	Causality/VV	16	353528
359.147	0.0	Causality/AV	15	359147
364.798	0.0	Causality/AA	14	364798
368.658	0.0	Causality/AA	14	368658
372.827	0.0	Causality/DD	11	372827
375.778	0.0	Causality/AA	14	375778
379.598	0.0	Causality/DC	12	379598
382.758	0.0	Causality/AA	14	382758
385.657	0.0	Causality/AA	14	385657
389.297	0.0	Causality/DD	11	389297
392.907	0.0	Causality/AA	14	392907
396.907	0.0	Causality/VV	16	396907
400.996	0.0	Causality/AV	15	400996
405.116	0.0	Causality/CC	13	405116
408.616	0.0	Causality/CC	13	408616
412.806	0.0	Causality/AV	15	412806
416.006	0.0	Causality/AV	15	416006
420.456	0.0	Causality/VV	16	420456
423.575	0.0	Causality/DD	11	423575
426.716	0.0	Causality/CC	13	426716
430.116	0.0	Causality/VV	16	430116
433.376	0.0	Causality/VV	16	433376
436.767	0.0	Causality/AA	14	436767
441.865	0.0	Causality/DD	11	441865
444.756	0.0	Causality/AV	15	444756
448.756	0.0	Causality/CC	13	448756
451.696	0.0	Causality/VV	16	451696
455.386	0.0	Causality/DC	12	455386
458.856	0.0	Causality/VV	16	458856
462.015	0.0	Causality/AV	15	462015
466.155	0.0	Causality/DD	11	466155
469.324	0.0	Causality/CC	13	469324
472.385	0.0	Causality/AV	15	472385
476.875	0.0	Causality/AA	14	476875
480.466	0.0	Causality/VV	16	480466
485.245	0.0	Causality/DC	12	485245
489.255	0.0	Causality/CC	13	489255
493.195	0.0	Causality/VV	16	493195
496.884	0.0	Causality/DD	11	496884
500.284	0.0	Causality/AV	15	500284
504.634	0.0	Causality/CC	13	504634
508.204	0.0	Causality/VV	16	508204
511.985	0.0	Causality/AA	14	511985
517.073	0.0	Causality/CC	13	517073
521.283	0.0	Causality/DD	11	521283
526.124	0.0	Causality/VV	16	526124
532.283	0.0	Causality/AV	15	532283
535.844	0.0	Causality/VV	16	535844
539.883	0.0	Causality/CC	13	539883
544.753	0.0	Causality/AV	15	544753
548.273	0.0	Causality/DD	11	548273
551.504	0.0	Causality/DC	12	551504
554.903	0.0	Causality/AV	15	554903
559.983	0.0	Causality/AV	15	559983
564.054	0.0	Causality/AA	14	564054
568.283	0.0	Causality/VV	16	568283
572.464	0.0	Causality/AA	14	572464
575.584	0.0	Causality/DC	12	575584
578.964	0.0	Causality/DC	12	578964
584.432	0.0	Causality/DD	11	584432
587.563	0.0	Causality/DC	12	587563
591.142	0.0	Causality/CC	13	591142
594.853	0.0	Causality/VV	16	594853
598.911	0.0	Causality/CC	13	598911
603.153	0.0	Causality/DC	12	603153
607.762	0.0	Causality/AV	15	607762
612.562	0.0	Causality/DD	11	612562
615.662	0.0	Causality/DC	12	615662
620.552	0.0	Causality/DD	11	620552
623.503	0.0	Causality/DC	12	623503
628.771	0.0	Causality/AV	15	628771
633.222	0.0	Causality/DC	12	633222
638.312	0.0	Causality/AA	14	638312
