onset	duration	trial_type	value	sample
7.052	0.0	Causality/DD	11	7052
9.672	0.0	Causality/AV	15	9672
12.672	0.0	Causality/DD	11	12672
16.161	0.0	Causality/DD	11	16161
19.282	0.0	Causality/AA	14	19282
22.281	0.0	Causality/AV	15	22281
25.591	0.0	Causality/DD	11	25591
28.682	0.0	Causality/DC	12	28682
31.692	0.0	Causality/AA	14	31692
34.592	0.0	Causality/VV	16	34592
37.532	0.0	Causality/VV	16	37532
40.642	0.0	Causality/DC	12	40642
43.651	0.0	Causality/DD	11	43651
46.961	0.0	Causality/DD	11	46961
50.2	0.0	Causality/CC	13	50200
53.401	0.0	Causality/VV	16	53401
56.921	0.0	Causality/CC	13	56921
60.051	0.0	Causality/CC	13	60051
63.31	0.0	Causality/AV	15	63310
66.341	0.0	Causality/VV	16	66341
69.2	0.0	Causality/CC	13	69200
72.181	0.0	Causality/VV	16	72181
74.94	0.0	Causality/DD	11	74940
77.821	0.0	Causality/DC	12	77821
80.94	0.0	Causality/DD	11	80940
84.1	0.0	Causality/DD	11	84100
87.29	0.0	Causality/DC	12	87290
90.25	0.0	Causality/CC	13	90250
93.33	0.0	Causality/VV	16	93330
96.119	0.0	Causality/AV	15	96119
100.04	0.0	Causality/DC	12	100040
103.08	0.0	Causality/AA	14	103080
106.299	0.0	Causality/DD	11	106299
109.18	0.0	Causality/VV	16	109180
112.199	0.0	Causality/DD	11	112199
115.3	0.0	Causality/AA	14	115300
118.409	0.0	Causality/AV	15	118409
121.579	0.0	Causality/AA	14	121579
124.3	0.0	Causality/DC	12	124300
127.269	0.0	Causality/DD	11	127269
130.339	0.0	Causality/AV	15	130339
133.549	0.0	Causality/AV	15	133549
136.659	0.0	Causality/VV	16	136659
140.05	0.0	Causality/VV	16	140050
142.959	0.0	Causality/DD	11	142959
146.198	0.0	Causality/AV	15	146198
149.139	0.0	Causality/VV	16	149139
152.079	0.0	Causality/DC	12	152079
154.979	0.0	Causality/AA	14	154979
157.959	0.0	Causality/DC	12	157959
160.919	0.0	Causality/DC	12	160919
163.83	0.0	Causality/AA	14	163830
167.319	0.0	Causality/DC	12	167319
170.618	0.0	Causality/AA	14	170618
173.328	0.0	Causality/DC	12	173328
176.388	0.0	Causality/AV	15	176388
179.197	0.0	Causality/DD	11	179197
181.928	0.0	Causality/DD	11	181928
184.799	0.0	Causality/DC	12	184799
187.987	0.0	Causality/CC	13	187987
191.168	0.0	Causality/AV	15	191168
194.128	0.0	Causality/AV	15	194128
196.838	0.0	Causality/AA	14	196838
199.718	0.0	Causality/VV	16	199718
202.498	0.0	Causality/AA	14	202498
206.067	0.0	Causality/DD	11	206067
208.947	0.0	Causality/AA	14	208947
211.878	0.0	Causality/VV	16	211878
214.888	0.0	Causality/VV	16	214888
217.798	0.0	Causality/DC	12	217798
220.597	0.0	Causality/CC	13	220597
223.687	0.0	Causality/AA	14	223687
226.486	0.0	Causality/CC	13	226486
229.567	0.0	Causality/AA	14	229567
232.557	0.0	Causality/VV	16	232557
235.457	0.0	Causality/AV	15	235457
238.467	0.0	Causality/VV	16	238467
241.506	0.0	Causality/DD	11	241506
244.547	0.0	Causality/AA	14	244547
247.646	0.0	Causality/CC	13	247646
250.516	0.0	Causality/AV	15	250516
253.217	0.0	Causality/AA	14	253217
256.416	0.0	Causality/DD	11	256416
259.636	0.0	Causality/AV	15	259636
262.696	0.0	Causality/AA	14	262696
265.497	0.0	Causality/DC	12	265497
268.365	0.0	Causality/AV	15	268365
271.655	0.0	Causality/CC	13	271655
274.696	0.0	Causality/VV	16	274696
277.546	0.0	Causality/AA	14	277546
280.505	0.0	Causality/CC	13	280505
283.195	0.0	Causality/DD	11	283195
286.216	0.0	Causality/VV	16	286216
289.285	0.0	Causality/CC	13	289285
292.606	0.0	Causality/VV	16	292606
295.625	0.0	Causality/CC	13	295625
298.686	0.0	Causality/VV	16	298686
304.445	0.0	Causality/VV	16	304445
307.364	0.0	Causality/CC	13	307364
310.166	0.0	Causality/VV	16	310166
313.126	0.0	Causality/AA	14	313126
315.915	0.0	Causality/CC	13	315915
318.644	0.0	Causality/AV	15	318644
321.405	0.0	Causality/DC	12	321405
324.435	0.0	Causality/VV	16	324435
327.465	0.0	Causality/DC	12	327465
330.544	0.0	Causality/AV	15	330544
333.774	0.0	Causality/CC	13	333774
336.674	0.0	Causality/AV	15	336674
339.374	0.0	Causality/AV	15	339374
342.653	0.0	Causality/CC	13	342653
345.725	0.0	Causality/DC	12	345725
348.454	0.0	Causality/CC	13	348454
351.613	0.0	Causality/DD	11	351613
354.374	0.0	Causality/AV	15	354374
357.473	0.0	Causality/AV	15	357473
360.964	0.0	Causality/CC	13	360964
