onset	duration	trial_type	value	sample
10.215	0.0	Causality/AA	14	10215
13.094	0.0	Causality/DD	11	13094
16.085	0.0	Causality/VV	16	16085
19.344	0.0	Causality/DD	11	19344
22.414	0.0	Causality/CC	13	22414
25.644	0.0	Causality/AA	14	25644
28.763	0.0	Causality/AV	15	28763
32.384	0.0	Causality/AA	14	32384
35.393	0.0	Causality/AV	15	35393
38.374	0.0	Causality/CC	13	38374
41.453	0.0	Causality/DD	11	41453
44.674	0.0	Causality/AA	14	44674
48.084	0.0	Causality/VV	16	48084
51.053	0.0	Causality/DD	11	51053
54.294	0.0	Causality/AA	14	54294
57.703	0.0	Causality/DC	12	57703
61.103	0.0	Causality/AV	15	61103
64.363	0.0	Causality/DC	12	64363
67.113	0.0	Causality/DC	12	67113
70.334	0.0	Causality/AA	14	70334
73.202	0.0	Causality/AV	15	73202
76.303	0.0	Causality/AA	14	76303
79.413	0.0	Causality/DD	11	79413
82.533	0.0	Causality/VV	16	82533
85.303	0.0	Causality/VV	16	85303
88.542	0.0	Causality/AV	15	88542
91.562	0.0	Causality/AV	15	91562
94.763	0.0	Causality/DC	12	94763
98.112	0.0	Causality/VV	16	98112
101.053	0.0	Causality/DC	12	101053
104.213	0.0	Causality/AA	14	104213
107.252	0.0	Causality/CC	13	107252
110.431	0.0	Causality/AV	15	110431
113.321	0.0	Causality/AV	15	113321
116.282	0.0	Causality/VV	16	116282
119.131	0.0	Causality/DD	11	119131
122.051	0.0	Causality/AV	15	122051
125.192	0.0	Causality/DC	12	125192
128.381	0.0	Causality/DD	11	128381
131.211	0.0	Causality/DD	11	131211
134.162	0.0	Causality/DC	12	134162
137.081	0.0	Causality/DD	11	137081
139.841	0.0	Causality/AV	15	139841
142.872	0.0	Causality/DC	12	142872
145.811	0.0	Causality/AA	14	145811
148.961	0.0	Causality/CC	13	148961
152.031	0.0	Causality/AA	14	152031
155.082	0.0	Causality/VV	16	155082
158.03	0.0	Causality/DD	11	158030
160.941	0.0	Causality/DC	12	160941
163.621	0.0	Causality/CC	13	163621
166.72	0.0	Causality/AV	15	166720
169.981	0.0	Causality/VV	16	169981
172.921	0.0	Causality/AA	14	172921
175.811	0.0	Causality/DC	12	175811
179.041	0.0	Causality/AA	14	179041
181.961	0.0	Causality/AA	14	181961
185.3	0.0	Causality/AV	15	185300
188.501	0.0	Causality/AA	14	188501
191.599	0.0	Causality/CC	13	191599
194.92	0.0	Causality/AV	15	194920
197.939	0.0	Causality/AV	15	197939
201.139	0.0	Causality/CC	13	201139
204.379	0.0	Causality/CC	13	204379
207.39	0.0	Causality/VV	16	207390
210.439	0.0	Causality/DD	11	210439
213.68	0.0	Causality/AA	14	213680
216.859	0.0	Causality/DD	11	216859
220.12	0.0	Causality/DC	12	220120
223.379	0.0	Causality/AV	15	223379
226.869	0.0	Causality/CC	13	226869
229.999	0.0	Causality/AV	15	229999
233.438	0.0	Causality/DD	11	233438
236.528	0.0	Causality/CC	13	236528
239.33	0.0	Causality/AA	14	239330
242.468	0.0	Causality/CC	13	242468
245.459	0.0	Causality/VV	16	245459
248.558	0.0	Causality/DD	11	248558
251.739	0.0	Causality/DC	12	251739
254.789	0.0	Causality/DC	12	254789
257.778	0.0	Causality/AA	14	257778
260.799	0.0	Causality/DC	12	260799
263.988	0.0	Causality/VV	16	263988
266.947	0.0	Causality/CC	13	266947
269.988	0.0	Causality/DC	12	269988
273.079	0.0	Causality/DC	12	273079
276.238	0.0	Causality/VV	16	276238
279.347	0.0	Causality/DD	11	279347
282.409	0.0	Causality/VV	16	282409
285.437	0.0	Causality/CC	13	285437
