onset	duration	trial_type	value	sample
7.778	0.0	Causality/AV	15	7778
11.668	0.0	Causality/AA	14	11668
15.447	0.0	Causality/AV	15	15447
18.547	0.0	Causality/DD	11	18547
21.806	0.0	Causality/AV	15	21806
25.828	0.0	Causality/AA	14	25828
28.916	0.0	Causality/DD	11	28916
32.216	0.0	Causality/AV	15	32216
35.317	0.0	Causality/DD	11	35317
38.447	0.0	Causality/CC	13	38447
41.89	0.0	Causality/VV	16	41890
45.438	0.0	Causality/DC	12	45438
48.847	0.0	Causality/VV	16	48847
52.826	0.0	Causality/CC	13	52826
55.766	0.0	Causality/DC	12	55766
59.227	0.0	Causality/AA	14	59227
62.537	0.0	Causality/AA	14	62537
65.595	0.0	Causality/CC	13	65595
68.586	0.0	Causality/CC	13	68586
71.875	0.0	Causality/DD	11	71875
75.116	0.0	Causality/DD	11	75116
78.626	0.0	Causality/DC	12	78626
81.856	0.0	Causality/DD	11	81856
85.235	0.0	Causality/AV	15	85235
88.276	0.0	Causality/AA	14	88276
90.915	0.0	Causality/CC	13	90915
94.405	0.0	Causality/AV	15	94405
97.466	0.0	Causality/DC	12	97466
100.665	0.0	Causality/AV	15	100665
103.585	0.0	Causality/DD	11	103585
106.615	0.0	Causality/AV	15	106615
109.656	0.0	Causality/DC	12	109656
112.576	0.0	Causality/DC	12	112576
115.576	0.0	Causality/AA	14	115576
118.936	0.0	Causality/DC	12	118936
122.695	0.0	Causality/DD	11	122695
125.544	0.0	Causality/CC	13	125544
128.654	0.0	Causality/AV	15	128654
132.119	0.0	Causality/AV	15	132119
135.315	0.0	Causality/DC	12	135315
138.495	0.0	Causality/VV	16	138495
141.585	0.0	Causality/DC	12	141585
144.774	0.0	Causality/AV	15	144774
148.435	0.0	Causality/VV	16	148435
151.704	0.0	Causality/DD	11	151704
154.924	0.0	Causality/VV	16	154924
157.968	0.0	Causality/CC	13	157968
161.614	0.0	Causality/DD	11	161614
164.745	0.0	Causality/CC	13	164745
168.395	0.0	Causality/DC	12	168395
172.225	0.0	Causality/VV	16	172225
175.764	0.0	Causality/AA	14	175764
179.253	0.0	Causality/CC	13	179253
182.243	0.0	Causality/AV	15	182243
185.224	0.0	Causality/DC	12	185224
188.033	0.0	Causality/AV	15	188033
191.293	0.0	Causality/AA	14	191293
199.012	0.0	Causality/CC	13	199012
202.733	0.0	Causality/CC	13	202733
206.493	0.0	Causality/VV	16	206493
210.283	0.0	Causality/AA	14	210283
214.063	0.0	Causality/AA	14	214063
